orthogroup	gene_id	gene_type	san_id	san_conting	san_start	san_end	yak_id	yak_conting	yak_start	yak_end	pw_Dmel_Dsan_w	pw_Dtei_Dmel_w	pw_Dtei_Dsan_w	pw_Dyak_Dmel_w	pw_Dyak_Dsan_w	pw_Dyak_Dtei_w
OG0008334	CG5194	GB	LOC120449896	NC_053018.2	2956996.0	2958330.0	LOC6532624	NC_052529.2	2967986.0	2969310.0	0.0835	0.1851	0.4758	0.0689	1.1887	0.3439
OG0010672	CG5196	GB	LOC120451405	NC_053019.2	12527603.0	12530874.0	LOC6536814	NC_052530.2	14332969.0	14336401.0	0.4469	0.308	0.8751	0.3762	1.5049	0.6932
OG0009524	CG5199	GB	LOC120448956	NC_053018.2	20163840.0	20166252.0	LOC6534781	NC_052529.2	20150386.0	20152768.0	0.4824	0.7332	0.3045	0.3458	99.0	0.1502
OG0011005	CG5213	GB	LOC120452137	NC_053019.2	15128463.0	15129600.0	LOC6537162	NC_052530.2	16894011.0	16895088.0	0.2595	0.2629	0.168	0.2624	0.0955	0.1426
OG0010548	CG5214	GB	LOC120450933	NC_053019.2	11090568.0	11093084.0	LOC6536624	NC_052530.2	12875590.0	12878338.0	0.1618	0.1838	0.1693	0.1532	0.0726	0.2024
OG0011401	CG5217	GB	LOC120451870	NC_053019.2	3953161.0	3954265.0	LOC6535666	NC_052530.2	5705849.0	5707014.0	0.1246	0.133	0.1509	0.1186	0.1267	0.1307
OG0011154	CG5220	GB	LOC120451243	NC_053019.2	11495085.0	11496320.0	LOC6536669	NC_052530.2	13290401.0	13291625.0	0.8177	0.6957	0.9929	0.765	0.4849	0.7022
OG0009028	CG5235	GB	LOC120447980	NC_053018.2	18765941.0	18768318.0	LOC6534570	NC_052529.2	18728894.0	18731553.0	0.6814	0.5417	0.7768	0.9079	0.2216	0.8738
OG0010679	CG5245	GB	LOC120454639	NC_053019.2	12548973.0	12550849.0	LOC6536822	NC_052530.2	14354354.0	14356412.0	0.1385	0.1568	0.2114	0.1227	0.001	0.1444
OG0011174	CG5246	GB	LOC120454479	NC_053019.2	17068978.0	17070051.0	LOC6537437	NC_052530.2	18837500.0	18838573.0	0.2084	0.114	0.3544	0.1679	0.2465	0.2571
OG0011398	CG5250	GB	LOC120453251	NC_053019.2	3933258.0	3934385.0	LOC6535663	NC_052530.2	5686145.0	5687371.0	0.5223	0.4477	0.4518	0.4693	0.7222	0.3265
OG0001000	CG5254	GB	LOC120456772	NC_053021.2	595276.0	598005.0	LOC6523832	NC_052526.2	616671.0	619320.0	0.4732	0.4744	0.9842	0.3329	0.001	0.2588
OG0011175	CG5255	GB	LOC120454478	NC_053019.2	17070656.0	17071591.0	LOC6537438	NC_052530.2	18839246.0	18840273.0	0.0719	0.0652	0.0869	0.0773	0.0889	0.1015
OG0009517	CG5262	GB	LOC120450439	NC_053018.2	20187966.0	20190295.0	LOC6534786	NC_052529.2	20172562.0	20175106.0	0.4445	0.4495	1.2669	0.4447	0.7509	1.0913
OG0006236	CG5267	GB	LOC120446751	NC_053017.2	15862165.0	15862899.0	LOC6531364	NC_052528.2	19012908.0	19013623.0	0.3301	0.299	0.273	0.2973	0.2943	0.2077
OG0010557	CG5270	GB	LOC120451366	NC_053019.2	11263386.0	11271310.0	LOC6536636	NC_052530.2	13053040.0	13060992.0	99.0	99.0	99.0	99.0	99.0	99.0
OG0001001	CG5273	GB	LOC120455344	NC_053021.2	598944.0	601429.0	LOC6523833	NC_052526.2	620303.0	622785.0	0.001	0.0113	0.0347	0.001	0.001	0.0347
OG0009516	CG5274	GB	LOC120450444	NC_053018.2	20190562.0	20192216.0	LOC6539743	NC_052529.2	20175328.0	20176772.0	0.0789	0.0672	0.0494	0.092	0.0589	0.0689
OG0010560	CG5276	GB	LOC120452594	NC_053019.2	11273141.0	11274887.0	LOC6536639	NC_052530.2	13062742.0	13064590.0	0.2427	0.2064	0.0431	0.1975	0.001	0.0561
OG0008330	CG5280	GB	LOC120450472	NC_053018.2	2977622.0	2978727.0	LOC6532628	NC_052529.2	2988646.0	2989753.0	0.0656	0.0787	0.001	0.0386	0.0951	0.0597
OG0010562	CG5281	GB	LOC120452595	NC_053019.2	11277237.0	11279069.0	LOC6536641	NC_052530.2	13066952.0	13068667.0	0.0615	0.0494	0.0699	0.0537	0.0217	0.0418
OG0009515	CG5282	GB	LOC120450010	NC_053018.2	20192438.0	20194092.0	LOC6534788	NC_052529.2	20177099.0	20178797.0	0.0612	0.0704	0.0269	0.0642	0.0236	0.033
OG0011179	CG5285	GB	LOC120451637	NC_053019.2	17083369.0	17084586.0	LOC6537443	NC_052530.2	18851954.0	18852998.0	0.2863	0.2602	0.2771	0.2742	0.161	0.2111
OG0009277	CG5290	GB	LOC120448939	NC_053018.2	16330818.0	16333705.0	LOC6534262	NC_052529.2	16246470.0	16249373.0	0.1715	0.2428	0.2979	0.2052	0.2212	0.4436
OG0011180	CG5292	GB	LOC120453698	NC_053019.2	17084768.0	17086060.0	LOC6537444	NC_052530.2	18853330.0	18854735.0	0.0461	0.0503	0.0187	0.0409	0.0225	0.0105
OG0002173	CG5321	GB	LOC120456994	NC_053021.2	8652057.0	8654472.0	LOC6524737	NC_052526.2	9069505.0	9070890.0	0.055	0.0512	0.0761	0.0494	0.0588	0.064
OG0006493	CG5323	GB	LOC120445801	NC_053017.2	14222981.0	14223938.0	LOC6531063	NC_052528.2	17368499.0	17369472.0	0.986	1.3271	1.3589	0.986	0.811	1.3589
OG0011713	CG5326	GB	LOC120452911	NC_053019.2	19228942.0	19237144.0	LOC6537765	NC_052530.2	21011514.0	21019779.0	0.8213	0.9148	1.187	0.7691	0.7686	1.9564
OG0006494	CG5327	GB	LOC120445800	NC_053017.2	14222123.0	14222979.0	LOC6531062	NC_052528.2	17367618.0	17368497.0	0.4705	0.5466	0.2782	0.407	0.5394	0.1837
OG0006497	CG5335	GB	LOC120444481	NC_053017.2	14216086.0	14217603.0	LOC6531060	NC_052528.2	17361600.0	17363054.0	0.8005	0.6242	0.6445	0.6639	1.0952	0.4985
OG0007163	CG5339	GB	LOC120444800	NC_053017.2	21272541.0	21273888.0	LOC6531923	NC_052528.2	22458924.0	22460272.0	0.7588	0.4795	0.4754	0.7657	0.6347	0.4954
OG0010571	CG5342	GB	LOC120453866	NC_053019.2	17040182.0	17042858.0	LOC6537429	NC_052530.2	18808622.0	18811313.0	0.1775	0.1178	0.001	0.1178	0.001	71.8481
OG0011710	CG5346	GB	LOC120451321	NC_053019.2	19215785.0	19224635.0	LOC6537762	NC_052530.2	20999120.0	21007872.0	0.6815	0.5716	1.1638	0.6073	1.1826	1.1396
OG0010430	CG5359	GB	LOC120453407	NC_053019.2	9847647.0	9849218.0	LOC6536460	NC_052530.2	11634257.0	11635803.0	0.3217	0.3787	0.5052	0.31	0.3971	0.3075
OG0003958	CG5367	GB	LOC120449841	NC_053016.2	13204336.0	13205890.0	LOC6528024	NC_052527.2	13162480.0	13164226.0	0.5484	0.4894	0.3857	0.4575	1.077	0.3912
OG0011707	CG5376	GB	LOC120453457	NC_053019.2	19183088.0	19183993.0	LOC6537758	NC_052530.2	20966063.0	20967052.0	0.0967	0.1713	1.1541	0.0967	99.0	1.1541
OG0011704	CG5377	GB	LOC120453745	NC_053019.2	19161941.0	19163236.0	LOC6537755	NC_052530.2	20945006.0	20946301.0	0.4655	0.353	0.3776	0.4508	1.2683	0.1945
OG0011681	CG5380	GB	LOC120454681	NC_053019.2	19062538.0	19063596.0	LOC6537725	NC_052530.2	20845427.0	20846601.0	0.7839	0.8273	0.8059	0.6013	0.6269	0.5415
OG0003947	CG5381	GB	LOC120447251	NC_053016.2	13166302.0	13168893.0	LOC6528013	NC_052527.2	13124385.0	13126991.0	0.4094	0.4181	0.3094	0.3557	0.8301	0.2531
OG0011680	CG5382	GB	LOC120454680	NC_053019.2	19060907.0	19062315.0	LOC6537724	NC_052530.2	20843785.0	20845196.0	0.5504	0.6567	0.6614	0.4287	0.596	0.5796
OG0011674	CG5386	GB	LOC120453185	NC_053019.2	19037161.0	19038117.0	LOC6537718	NC_052530.2	20820043.0	20821342.0	0.4283	0.4377	0.5321	0.4308	0.3448	0.5155
OG0011673	CG5388	GB	LOC120452129	NC_053019.2	19032771.0	19036204.0	LOC6537717	NC_052530.2	20815741.0	20819148.0	1.0657	0.8985	0.9131	0.9566	1.5563	0.6075
OG0003941	CG5390	GB	LOC120456119	NC_053016.2	13148835.0	13151500.0	LOC6528006	NC_052527.2	13106602.0	13109304.0	0.4362	0.2819	0.1536	0.3627	0.3888	0.2183
OG0011672	CG5391	GB	LOC120452379	NC_053019.2	19028804.0	19030448.0	LOC6537716	NC_052530.2	20811958.0	20813793.0	0.119	0.1226	0.1142	0.1324	0.1219	0.1291
OG0002972	CG5397	GB	LOC120458281	NC_053016.2	1244403.0	1246566.0	LOC6526410	NC_052527.2	1271194.0	1273371.0	0.752	0.4451	0.6765	0.669	99.0	0.6051
OG0011013	CG5399	GB	LOC120453523	NC_053019.2	14929692.0	14930994.0	LOC6537149	NC_052530.2	16702553.0	16703842.0	0.758	0.8669	0.6547	0.758	0.6426	0.6547
OG0012315	CG5402	GB	LOC120451795	NC_053019.2	23211187.0	23212148.0	LOC6538261	NC_052530.2	25003187.0	25004082.0	0.2672	0.2557	0.3267	0.2531	0.2801	0.2634
OG0011014	CG5404	GB	LOC120453699	NC_053019.2	14917588.0	14921273.0	LOC6537148	NC_052530.2	16690297.0	16694085.0	0.3284	0.2938	0.3284	0.3102	0.3045	0.3454
OG0011500	CG5412	GB	LOC120454607	NC_053019.2	5279985.0	5281061.0	LOC6535810	NC_052530.2	7065924.0	7067196.0	0.279	0.267	0.2301	0.24	0.2324	0.1955
OG0004189	CG5421	GB	LOC120455805	NC_053016.2	10948476.0	10950442.0	LOC6527386	NC_052527.2	10912151.0	10914785.0	1.0519	0.8348	0.3364	0.9835	0.6125	0.3605
OG0004185	CG5435	GB	LOC120451034	NC_053016.2	10965999.0	10966850.0	LOC6527382	NC_052527.2	10930422.0	10931499.0	0.4887	0.1617	0.2284	0.2518	99.0	0.0779
OG0002975	CG5440	GB	LOC120451626	NC_053016.2	1339073.0	1339895.0	LOC6526413	NC_052527.2	1365963.0	1366773.0	0.3062	0.4973	0.2152	0.6312	0.9089	0.5403
OG0002463	CG5445	GB	LOC120454992	NC_053021.2	16119438.0	16145822.0	LOC6525668	NC_052526.2	16278317.0	16338314.0	0.2671	0.3255	0.2644	0.3904	2.909	0.3873
OG0004183	CG5446	GB	LOC120458479	NC_053016.2	10969244.0	10970021.0	LOC6527380	NC_052527.2	10933695.0	10934925.0	0.2457	0.3709	0.358	0.2457	0.2138	0.358
OG0012211	CG5447	GB	LOC120453483	NC_053019.2	24255577.0	24257518.0	LOC6538391	NC_052530.2	26057992.0	26059949.0	1.1755	0.7657	1.1479	0.5961	0.9522	0.9469
OG0012216	CG5455	GB	LOC120451178	NC_053019.2	24240332.0	24248445.0	LOC6538385	NC_052530.2	26042742.0	26050845.0	0.0614	0.0724	0.0415	0.0565	0.001	0.0355
OG0011509	CG5466	GB	LOC120453219	NC_053019.2	5322660.0	5326603.0	LOC6535823	NC_052530.2	7110135.0	7114301.0	0.4395	0.4671	0.5298	0.4864	0.5991	0.9162
OG0011046	CG5478	GB	LOC120451733	NC_053019.2	14695393.0	14696236.0	LOC6537112	NC_052530.2	16463816.0	16464718.0	0.0239	0.0874	0.1009	0.0188	0.001	0.0739
OG0006495	CG5493	GB	LOC120445798	NC_053017.2	14221020.0	14222333.0	LOC6531061	NC_052528.2	17366336.0	17367841.0	2.3871	0.4387	0.4064	2.4342	99.0	0.4019
OG0009509	CG5498	GB	LOC120448129	NC_053018.2	20235554.0	20237271.0	LOC6534798	NC_052529.2	20220276.0	20221981.0	0.087	0.0704	0.0573	0.1344	0.099	0.1215
OG0012247	CG5500	GB	LOC120454593	NC_053019.2	23831440.0	23835330.0	LOC6538344	NC_052530.2	25633104.0	25636993.0	0.5121	0.631	0.4611	0.5077	0.1207	0.5131
OG0007125	CG5504	GB	LOC120445429	NC_053017.2	21078438.0	21080392.0	LOC6531878	NC_052528.2	22258342.0	22260290.0	0.0753	0.0775	0.1017	0.0831	0.1872	0.1225
OG0009271	CG5506	GB	LOC120448353	NC_053018.2	16364100.0	16364810.0	LOC6534268	NC_052529.2	16274126.0	16274855.0	0.0272	0.0383	0.0218	0.0272	0.001	0.0218
OG0010687	CG5509	GB	LOC120452705	NC_053019.2	12578004.0	12578891.0	LOC26534505	NC_052530.2	14374530.0	14378323.0	0.5964	0.4961	1.0046	0.5608	1.1166	0.6591
OG0011914	CG5510	GB	LOC120451967	NC_053019.2	26560628.0	26562512.0	LOC6538764	NC_052530.2	28358074.0	28359965.0	1.1046	1.0517	0.9474	1.8815	1.9545	2.1215
OG0011917	CG5515	GB	LOC120452985	NC_053019.2	26541133.0	26542104.0	LOC6538759	NC_052530.2	28338696.0	28339671.0	0.1301	0.2428	0.4539	0.1297	0.3996	0.4512
OG0012256	CG5521	GB	LOC120450992	NC_053019.2	23730653.0	23741713.0	LOC6538332	NC_052530.2	25532510.0	25543452.0	0.0705	0.0745	0.0724	0.0868	0.1555	0.126
OG0006241	CG5522	GB	LOC120445443	NC_053017.2	15825793.0	15834579.0	LOC6531357	NC_052528.2	18975844.0	18984435.0	0.1601	0.1248	0.1931	0.1668	0.2857	0.2073
OG0007130	CG5532	GB	LOC120445168	NC_053017.2	21125104.0	21125783.0	LOC6531888	NC_052528.2	22304930.0	22305617.0	0.0049	0.0026	0.0059	0.0039	0.0046	0.0032
OG0009269	CG5535	GB	LOC120448194	NC_053018.2	16374027.0	16378551.0	LOC6534272	NC_052529.2	16311126.0	16315627.0	0.3767	0.361	0.1881	0.3737	0.1561	0.1464
OG0007135	CG5539	GB	LOC120444677	NC_053017.2	21177598.0	21178686.0	LOC6531893	NC_052528.2	22363832.0	22364940.0	0.3417	0.2439	0.3211	0.3451	0.3627	0.2822
OG0002197	CG5541	GB	LOC120456067	NC_053021.2	8984203.0	8990799.0	LOC6524775	NC_052526.2	9398673.0	9405220.0	0.2735	0.3351	0.2377	0.2995	0.1974	0.2808
OG0007137	CG5543	GB	LOC120444676	NC_053017.2	21182054.0	21184178.0	LOC6531895	NC_052528.2	22368305.0	22370426.0	1.1309	1.271	99.0	1.1309	0.001	99.0
OG0006244	CG5550	GB	LOC120446478	NC_053017.2	15799220.0	15800077.0	LOC6531354	NC_052528.2	18949637.0	18950485.0	0.0348	0.0333	0.0315	0.0394	0.0392	0.0497
OG0007145	CG5554	GB	LOC120446846	NC_053017.2	21218340.0	21220360.0	LOC6531905	NC_052528.2	22404731.0	22406594.0	0.0667	0.0672	0.0922	0.0574	0.0467	0.0536
OG0011393	CG5555	GB	LOC120452069	NC_053019.2	3883566.0	3885915.0	LOC6535657	NC_052530.2	5636056.0	5638341.0	0.0958	0.066	0.0802	0.1019	0.0377	0.0888
OG0002976	CG5556	GB	LOC120458264	NC_053016.2	1356266.0	1357418.0	LOC6526416	NC_052527.2	1382891.0	1384048.0	0.3784	0.3325	0.3336	0.3053	0.2789	0.3013
OG0002977	CG5561	GB	LOC120458263	NC_053016.2	1357478.0	1358522.0	LOC6526417	NC_052527.2	1384091.0	1385154.0	0.5356	0.2339	0.1162	0.4266	0.3063	0.171
OG0002979	CG5565	GB	LOC120458265	NC_053016.2	1359413.0	1360514.0	LOC6526419	NC_052527.2	1386056.0	1387112.0	0.3743	0.4483	0.6176	0.4636	0.4185	0.6837
OG0009265	CG5567	GB	LOC120450600	NC_053018.2	16387394.0	16389229.0	LOC6534276	NC_052529.2	16324564.0	16326385.0	0.1389	0.1294	0.1037	0.1376	0.0874	0.0938
OG0007152	CG5569	GB	LOC120444985	NC_053017.2	21241564.0	21242820.0	LOC6531912	NC_052528.2	22427919.0	22429209.0	0.0304	0.0368	0.041	0.0325	0.001	0.0456
OG0009264	CG5577	GB	LOC120450598	NC_053018.2	16389283.0	16391127.0	LOC6534277	NC_052529.2	16326462.0	16328264.0	0.0246	0.0281	0.0266	0.0273	0.0201	0.0314
OG0009257	CG5589	GB	LOC120449460	NC_053018.2	16427114.0	16429135.0	LOC6534286	NC_052529.2	16368900.0	16370902.0	0.2614	0.2626	0.6774	0.2623	99.0	0.5078
OG0012332	CG5590	GB	LOC120453076	NC_053019.2	23039740.0	23041214.0	LOC6538239	NC_052530.2	24830817.0	24832286.0	0.0798	0.0733	0.0327	0.0754	0.001	0.0316
OG0007989	CG5592	GB	LOC120449160	NC_053018.2	6564935.0	6566798.0	LOC6533123	NC_052529.2	6532975.0	6534762.0	0.6605	0.4201	0.7699	0.5457	1.316	0.5157
OG0007158	CG5597	GB	LOC120446094	NC_053017.2	21262675.0	21264547.0	LOC6531918	NC_052528.2	22449055.0	22450920.0	0.0648	0.0891	0.0239	0.083	0.0724	0.1056
OG0002206	CG5599	GB	LOC120456361	NC_053021.2	9023928.0	9026373.0	LOC6524784	NC_052526.2	9438416.0	9440878.0	0.001	0.001	0.001	0.001	0.0225	0.001
OG0010691	CG5608	GB	LOC120450789	NC_053019.2	12588302.0	12591051.0	LOC6536835	NC_052530.2	14387550.0	14390437.0	0.1566	0.1718	0.0476	0.2191	0.001	0.0556
OG0012326	CG5611	GB	LOC120451325	NC_053019.2	23083086.0	23084422.0	LOC6538246	NC_052530.2	24874318.0	24875525.0	0.1775	0.1627	0.2007	0.1781	0.2008	0.1798
OG0012325	CG5612	GB	LOC120451324	NC_053019.2	23093480.0	23096275.0	LOC6538249	NC_052530.2	24884546.0	24887412.0	0.2721	0.3142	0.1553	0.2297	0.0878	0.1222
OG0002468	CG5613	GB	LOC120456350	NC_053021.2	16268844.0	16274266.0	LOC6525681	NC_052526.2	16461397.0	16466662.0	0.4302	0.4668	0.3004	0.492	0.3517	0.4392
OG0011022	CG5614	GB	LOC120454087	NC_053019.2	14845254.0	14846639.0	LOC6537140	NC_052530.2	16618798.0	16620191.0	0.5303	0.511	0.2897	0.5219	0.2837	0.2456
OG0009500	CG5618	GB	LOC120447674	NC_053018.2	20262822.0	20265757.0	LOC6534807	NC_052529.2	20247491.0	20250678.0	0.0741	0.0947	0.1376	0.0628	0.1412	0.1262
OG0011019	CG5623	GB	LOC120451920	NC_053019.2	14859070.0	14860318.0	LOC6537142	NC_052530.2	16632541.0	16633786.0	0.1839	0.1605	0.1444	0.1741	0.1369	0.1133
OG0012322	CG5639	GB	LOC120453240	NC_053019.2	23123789.0	23133548.0	LOC6538251	NC_052530.2	24914926.0	24924732.0	0.2726	0.2469	0.3188	0.2154	0.3823	0.1245
OG0010678	CG5641	GB	LOC120454640	NC_053019.2	12547286.0	12548793.0	LOC6536821	NC_052530.2	14352634.0	14354145.0	0.1784	0.236	0.0583	0.2162	0.2604	0.1097
OG0008326	CG5644	GB	LOC120450580	NC_053018.2	2987880.0	2990318.0	LOC6532632	NC_052529.2	2998990.0	3001495.0	0.1371	0.001	0.2395	0.001	0.2129	0.001
OG0008654	CG5645	GB	LOC120448738	NC_053018.2	12333649.0	12336588.0	LOC6533847	NC_052529.2	12264989.0	12267938.0	0.1976	0.3456	0.001	0.1976	0.2903	0.001
OG0012320	CG5646	GB	LOC120453941	NC_053019.2	23159272.0	23161158.0	LOC6538254	NC_052530.2	24951162.0	24953018.0	0.3989	0.4263	0.363	0.3693	0.001	0.3013
OG0002213	CG5662	GB	LOC120457097	NC_053021.2	9173400.0	9174539.0	LOC6524794	NC_052526.2	9605775.0	9606969.0	0.3636	0.3553	0.3875	0.3893	0.6836	0.5917
OG0009636	CG5664	GB	LOC120447915	NC_053018.2	19207149.0	19209870.0	LOC6534649	NC_052529.2	19196981.0	19199504.0	0.1152	0.1236	0.2084	0.0452	0.001	0.2151
OG0009502	CG5665	GB	LOC120449598	NC_053018.2	20259663.0	20260970.0	LOC6534805	NC_052529.2	20244327.0	20245740.0	0.1204	0.1414	0.2111	0.1482	99.0	0.001
OG0004546	CG5674	GB	LOC120445212	NC_053017.2	4625256.0	4636294.0	LOC6529436	NC_052528.2	5696150.0	5707132.0	0.001	0.0291	99.0	0.001	0.001	99.0
OG0003925	CG5676	GB	LOC120458878	NC_053016.2	13099478.0	13100606.0	LOC6527990	NC_052527.2	13057126.0	13058274.0	0.1064	0.1088	0.0603	0.1017	0.1027	0.0612
OG0004547	CG5681	GB	LOC120446674	NC_053017.2	4610833.0	4613376.0	LOC6529434	NC_052528.2	5682137.0	5684548.0	0.7161	0.7187	0.5134	0.7891	0.3133	0.567
OG0007597	CG5687	GB	LOC120449080	NC_053018.2	1934951.0	1940095.0	LOC6532475	NC_052529.2	1939820.0	1944937.0	0.0066	0.0069	0.0277	0.001	0.0539	0.0127
OG0004549	CG5693	GB	LOC120445607	NC_053017.2	4590801.0	4591382.0	LOC6529432	NC_052528.2	5660045.0	5660565.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0011547	CG5697	GB	LOC120452020	NC_053019.2	5729654.0	5730968.0	LOC6535877	NC_052530.2	7521311.0	7522707.0	0.1436	0.1472	0.3272	0.1047	99.0	0.1108
OG0007613	CG5707	GB	LOC120450117	NC_053018.2	2195548.0	2198614.0	LOC6532499	NC_052529.2	2202074.0	2205084.0	0.0471	0.0485	0.0278	0.0462	0.001	0.0277
OG0003916	CG5708	GB	LOC120457926	NC_053016.2	13069090.0	13071298.0	LOC6527981	NC_052527.2	13026625.0	13028844.0	0.8378	0.6347	0.5001	0.8378	0.2411	0.5001
OG0011933	CG5715	GB	LOC120452889	NC_053019.2	26438384.0	26439501.0	LOC6538741	NC_052530.2	28236328.0	28237276.0	0.1776	0.3219	0.4982	0.2367	0.2864	0.5448
OG0006449	CG5721	GB	LOC120445916	NC_053017.2	14640880.0	14642583.0	LOC6531127	NC_052528.2	17782756.0	17784451.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0006447	CG5726	GB	LOC120445633	NC_053017.2	14644827.0	14649816.0	LOC6531129	NC_052528.2	17786647.0	17791620.0	0.1119	0.0561	0.1493	0.0576	0.3388	0.0195
OG0003911	CG5727	GB	LOC120458515	NC_053016.2	13054431.0	13055194.0	LOC6527976	NC_052527.2	13011903.0	13012665.0	0.8004	0.6741	0.4435	0.8296	0.2416	0.3811
OG0011937	CG5728	GB	LOC120452233	NC_053019.2	26399033.0	26403805.0	LOC6538737	NC_052530.2	28196907.0	28201924.0	0.8303	0.8423	0.9206	0.8146	0.5403	0.9027
OG0003910	CG5731	GB	LOC120458514	NC_053016.2	13051697.0	13054047.0	LOC6527975	NC_052527.2	13009179.0	13011803.0	0.0343	0.0351	0.0319	0.0382	0.0483	0.0368
OG0006438	CG5742	GB	LOC120444352	NC_053017.2	14673017.0	14676302.0	LOC6531139	NC_052528.2	17815515.0	17818791.0	0.1163	0.1142	0.1058	0.1038	0.098	0.1112
OG0011562	CG5745	GB	LOC120450940	NC_053019.2	5821255.0	5824115.0	LOC6535887	NC_052530.2	7610931.0	7613975.0	0.4934	0.5713	1.0506	0.5121	0.0744	1.8419
OG0011941	CG5746	GB	LOC120451846	NC_053019.2	26383465.0	26385874.0	LOC6538733	NC_052530.2	28181339.0	28184384.0	1.4818	1.4859	0.7179	0.4493	1.386	1.1071
OG0006429	CG5756	GB	LOC120445891	NC_053017.2	14716256.0	14720394.0	LOC6531153	NC_052528.2	17855413.0	17863045.0	0.5622	0.6558	0.2498	0.647	0.1956	0.3146
OG0006427	CG5757	GB	LOC120446379	NC_053017.2	14726853.0	14727823.0	LOC6531155	NC_052528.2	17869200.0	17870101.0	0.0719	0.0736	0.0768	0.0732	0.0799	0.0817
OG0004562	CG5758	GB	LOC120447047	NC_053017.2	6129355.0	6139666.0	LOC6529554	NC_052528.2	7209820.0	7220081.0	0.0637	0.0644	0.055	0.0641	0.1309	0.0561
OG0011945	CG5762	GB	LOC120453347	NC_053019.2	26370356.0	26371328.0	LOC6538729	NC_052530.2	28167913.0	28168885.0	0.0777	0.0676	0.0882	0.1027	0.1826	0.1805
OG0011958	CG5768	GB	LOC120453186	NC_053019.2	26341290.0	26345530.0	LOC6538716	NC_052530.2	28138212.0	28143023.0	0.0428	0.0449	0.0383	0.0383	0.001	0.0342
OG0006420	CG5773	GB	LOC120446523	NC_053017.2	14772620.0	14773324.0	LOC6531165	NC_052528.2	17914402.0	17915012.0	0.8824	1.4329	1.4453	0.9962	0.5522	1.7817
OG0004568	CG5783	GB	LOC120445950	NC_053017.2	6168566.0	6169736.0	LOC6529560	NC_052528.2	7248127.0	7249284.0	0.3229	0.2956	0.2131	0.2954	0.001	0.184
OG0004576	CG5790	GB	LOC120446469	NC_053017.2	6309861.0	6312349.0	LOC6529568	NC_052528.2	7400609.0	7403058.0	1.3356	3.3986	0.5572	3.1476	0.483	0.8861
OG0011569	CG5793	Obp	LOC120450777	NC_053019.2	5847562.0	5848988.0	LOC6535895	NC_052530.2	7638120.0	7639546.0	0.0716	0.0871	0.0652	0.078	0.1563	0.073
OG0002480	CG5800	Obp	LOC120456356	NC_053021.2	16487197.0	16489921.0	LOC6525697	NC_052526.2	16687948.0	16690675.0	0.1125	0.087	0.1636	0.0952	0.0934	0.0933
OG0011995	CG5805	Obp	LOC120452278	NC_053019.2	25939161.0	25941890.0	LOC6538666	NC_052530.2	27734092.0	27736834.0	0.055	0.0628	0.0716	0.0621	0.062	0.1003
OG0012003	CG5808	Obp	LOC120454403	NC_053019.2	25908375.0	25910553.0	LOC6538657	NC_052530.2	27704340.0	27706496.0	0.0839	0.073	0.103	0.0807	0.1234	0.1167
OG0011576	CG5810	GB	LOC120454666	NC_053019.2	5878735.0	5880024.0	LOC26535201	NC_052530.2	7666202.0	7669221.0	0.2545	0.2958	0.2669	0.235	0.1699	0.253
OG0012276	CG5815	Obp	LOC120451187	NC_053019.2	23600144.0	23602452.0	LOC6538305	NC_052530.2	25396293.0	25398450.0	0.1269	0.1694	0.1829	0.1228	0.1012	0.1519
OG0006917	CG5819	GB	LOC120446163	NC_053017.2	10474833.0	10478354.0	LOC6531605	NC_052528.2	20615701.0	20619210.0	0.0154	0.014	0.0163	0.0223	0.0509	0.0304
OG0011209	CG5823	GB	LOC120453062	NC_053019.2	2211014.0	2213444.0	LOC6535428	NC_052530.2	3954549.0	3956923.0	0.073	0.068	0.1135	0.0818	0.0943	0.1275
OG0003381	CG5828	GB	LOC120458435	NC_053016.2	9376538.0	9377990.0	LOC6527581	NC_052527.2	9360422.0	9361866.0	0.0073	0.0119	0.0119	0.0084	0.001	0.0109
OG0011387	CG5835	GB	LOC120454603	NC_053019.2	3853179.0	3858176.0	LOC6535651	NC_052530.2	5605512.0	5610884.0	0.0033	0.0074	0.0124	0.0135	0.0467	0.056
OG0003884	CG5846	GB	LOC120445101	NC_053016.2	12815630.0	12816566.0	LOC6527938	NC_052527.2	12775057.0	12776025.0	0.2991	0.3434	0.3397	0.2446	0.4317	0.2378
OG0011613	CG5849	GB	LOC120451439	NC_053019.2	18410995.0	18415643.0	LOC6537637	NC_052530.2	20196174.0	20200569.0	0.2552	0.276	0.639	0.3182	0.3557	0.5918
OG0003886	CG5850	GB	LOC120445038	NC_053016.2	12819831.0	12823149.0	LOC6527941	NC_052527.2	12779245.0	12782574.0	0.0945	0.1033	0.0226	0.1007	0.001	0.0286
OG0003881	CG5853	GB	LOC120445020	NC_053016.2	12800016.0	12806730.0	LOC6527934	NC_052527.2	12759510.0	12766091.0	0.0039	0.0082	0.001	0.0047	0.001	0.001
OG0011874	CG5854	GB	LOC120450895	NC_053019.2	26796002.0	26798071.0	LOC6538809	NC_052530.2	28591573.0	28593603.0	0.0547	0.048	0.0592	0.0541	0.0539	0.0587
